name,mispred,accuracy
SHORT_SERVER-17,264948.0,0.9875153861834264
SHORT_SERVER-170,1537178.0,0.9452049022708744
SHORT_SERVER-171,889385.0,0.9514811721242358
SHORT_SERVER-172,1880864.0,0.9339407732874119
SHORT_SERVER-173,716823.0,0.976643632862071
SHORT_SERVER-174,881489.0,0.9704631938320883
SHORT_SERVER-175,1925431.0,0.9297391885791493
SHORT_SERVER-176,2460674.0,0.9191600015480234
SHORT_SERVER-177,811471.0,0.9558729541570767
SHORT_SERVER-178,1211863.0,0.9524366716098349
SHORT_SERVER-179,303826.0,0.991054839738998
SHORT_SERVER-18,84038.0,0.9982909243421341
SHORT_SERVER-180,1506368.0,0.9563234044576647
SHORT_SERVER-181,471086.0,0.987773401143012
SHORT_SERVER-182,2126606.0,0.9334361200773198
SHORT_SERVER-183,2326968.0,0.928083429808045
SHORT_SERVER-184,3283573.0,0.8673779723728225
SHORT_SERVER-185,3378757.0,0.884118897828697
SHORT_SERVER-186,465638.0,0.9887056890618019
SHORT_SERVER-187,3496567.0,0.8604672145739272
SHORT_SERVER-188,1225858.0,0.9729802913357352
SHORT_SERVER-189,670598.0,0.9763854220500389
SHORT_SERVER-19,290676.0,0.9745644424598346
SHORT_SERVER-190,317260.0,0.9933806208128921
SHORT_SERVER-191,605349.0,0.9828393640776879
SHORT_SERVER-192,838698.0,0.9796891613313354
SHORT_SERVER-193,978483.0,0.9717300389950223
SHORT_SERVER-194,656407.0,0.9821506070251677
SHORT_SERVER-195,314552.0,0.9908342829962039
SHORT_SERVER-196,827809.0,0.9775412036297231
SHORT_SERVER-197,1424856.0,0.9622651852891172
SHORT_SERVER-198,714283.0,0.9818214833798644
SHORT_SERVER-199,907320.0,0.9752746408266334
SHORT_SERVER-2,2699059.0,0.973187697334085
SHORT_SERVER-20,349172.0,0.9842654021260174
SHORT_SERVER-200,998959.0,0.9758551944436341
SHORT_SERVER-201,1116384.0,0.969539309560521
SHORT_SERVER-202,519628.0,0.9890379931208042
SHORT_SERVER-203,1056692.0,0.9750365996411499
SHORT_SERVER-204,67105.0,0.9979184136652568
SHORT_SERVER-205,349855.0,0.9910864638862997
SHORT_SERVER-206,206731.0,0.9955957167471352
SHORT_SERVER-207,1148829.0,0.9682294525617662
SHORT_SERVER-208,283352.0,0.9912222481647937
SHORT_SERVER-209,97932.0,0.996859420991422
SHORT_SERVER-21,16029.0,0.9947754850334221
SHORT_SERVER-210,1362734.0,0.9659345642980243
SHORT_SERVER-211,76176.0,0.993578644576089
SHORT_SERVER-212,400232.0,0.9936368722325211
SHORT_SERVER-213,275144.0,0.9926525111842354
SHORT_SERVER-214,21479.0,0.9995562230150938
SHORT_SERVER-215,1495478.0,0.9601011053663803
SHORT_SERVER-216,1251681.0,0.966889161020716
SHORT_SERVER-217,782915.0,0.9839148569224248
SHORT_SERVER-218,161430.0,0.9965802197137337
SHORT_SERVER-219,37437.0,0.9978696473659499
SHORT_SERVER-22,13039.0,0.9988819146108268
SHORT_SERVER-220,421417.0,0.9867016797461341
SHORT_SERVER-221,420788.0,0.9867379785392437
SHORT_SERVER-222,81850.0,0.998492750239139
SHORT_SERVER-223,1672295.0,0.9564929684278443
SHORT_SERVER-224,1431806.0,0.9684057969095712
SHORT_SERVER-225,1474348.0,0.9746746499300463
SHORT_SERVER-226,964065.0,0.974710038265277
SHORT_SERVER-227,376799.0,0.9903075927556575
SHORT_SERVER-228,1100504.0,0.9714790526000293
SHORT_SERVER-229,482453.0,0.9869837972553074
SHORT_SERVER-23,43902.0,0.9939695659645171
SHORT_SERVER-230,1086165.0,0.9740567142990423
SHORT_SERVER-231,670126.0,0.9849148188561996
SHORT_SERVER-232,1317374.0,0.9655256217803445
SHORT_SERVER-233,114329.0,0.9978554684915708
SHORT_SERVER-234,1302473.0,0.9650221424498683
SHORT_SERVER-235,862921.0,0.977772098797564
SHORT_SERVER-236,347669.0,0.9899228398085465
SHORT_SERVER-237,852446.0,0.9769778793774035
SHORT_SERVER-238,1510665.0,0.9616162106880051
SHORT_SERVER-239,1994831.0,0.9500863142043214
SHORT_SERVER-24,17446.0,0.9984232881229925
SHORT_SERVER-240,1869483.0,0.9523363751135638
SHORT_SERVER-241,3042448.0,0.903751210801991
SHORT_SERVER-242,1760778.0,0.9374903614385973
SHORT_SERVER-243,2860929.0,0.9125373204505751
SHORT_SERVER-244,2529773.0,0.9297997673638583
SHORT_SERVER-245,2434223.0,0.9370326398427005
SHORT_SERVER-246,2427638.0,0.9317895332626607
SHORT_SERVER-247,2063667.0,0.9256565595869123
SHORT_SERVER-248,2960531.0,0.9079734447807128
SHORT_SERVER-249,2886992.0,0.9134807495183139
SHORT_SERVER-25,60876.0,0.995403348331071
SHORT_SERVER-250,2551405.0,0.9227538346284974
SHORT_SERVER-251,2321564.0,0.9376395047614545
SHORT_SERVER-252,2630587.0,0.9207790768515415
SHORT_SERVER-253,2486012.0,0.915433740665653
SHORT_SERVER-254,356171.0,0.9701849628734058
SHORT_SERVER-255,316422.0,0.9722219149638849
SHORT_SERVER-256,345066.0,0.9734666054592975
SHORT_SERVER-257,224884.0,0.9800665588523761
SHORT_SERVER-258,32172.0,0.9961691325821632
SHORT_SERVER-259,109731.0,0.988112273800234
SHORT_SERVER-26,103107.0,0.9410717469926342
SHORT_SERVER-260,74378.0,0.9984140256274165
