name,mispred,accuracy
SHORT_SERVER-137,2107713.0,0.9287749203027127
SHORT_SERVER-138,8670532.0,0.7943340637228308
SHORT_SERVER-138-1,3722515.0,0.8022455675694025
SHORT_SERVER-138-2,3774753.0,0.7897031361074651
SHORT_SERVER-138-3,1173262.0,0.782114297037249
SHORT_SERVER-139,6973161.0,0.8261303819981654
SHORT_SERVER-139-1,3897547.0,0.8331119104420158
SHORT_SERVER-139-2,3075614.0,0.8163969723427857
SHORT_SERVER-14,479037.0,0.9977534801262994
SHORT_SERVER-140,3423310.0,0.9087047510726953
SHORT_SERVER-141,1526257.0,0.943224666432263
SHORT_SERVER-142,1438165.0,0.951632958740282
SHORT_SERVER-143,4488140.0,0.8826917125639321
SHORT_SERVER-144,4767293.0,0.8706337328226769
SHORT_SERVER-145,5665154.0,0.8633638585209685
SHORT_SERVER-145-1,4266627.0,0.8641616418476536
SHORT_SERVER-145-2,1398526.0,0.860871106763946
SHORT_SERVER-146,6969732.0,0.8263059423221346
SHORT_SERVER-146-1,3885375.0,0.8335610278587235
SHORT_SERVER-146-2,3084357.0,0.8162141493720007
SHORT_SERVER-147,2512480.0,0.9171968008609888
SHORT_SERVER-148,1272337.0,0.9515069326528519
SHORT_SERVER-149,2264985.0,0.9038059257046411
SHORT_SERVER-15,172104.0,0.9917985359321093
SHORT_SERVER-150,1571728.0,0.9569649603213708
SHORT_SERVER-151,2094203.0,0.9095235546244385
SHORT_SERVER-152,2733984.0,0.8998004573435883
SHORT_SERVER-153,3298563.0,0.8997255783019598
SHORT_SERVER-154,2521652.0,0.893145313190578
SHORT_SERVER-155,2847755.0,0.8963766740855174
SHORT_SERVER-156,1766453.0,0.9445990613799456
SHORT_SERVER-157,5306.0,0.9998714884696626
SHORT_SERVER-158,2701777.0,0.909869533554686
SHORT_SERVER-159,488583.0,0.9847899890114276
SHORT_SERVER-16,312416.0,0.9811432439504087
SHORT_SERVER-160,913584.0,0.9729368817249627
SHORT_SERVER-161,363303.0,0.989661806124184
SHORT_SERVER-162,4297721.0,0.8856140692862834
SHORT_SERVER-163,2747059.0,0.9087204399055299
SHORT_SERVER-164,1142726.0,0.9662969800545601
SHORT_SERVER-165,1327551.0,0.956682916610721
SHORT_SERVER-166,3177706.0,0.8999402388324408
SHORT_SERVER-167,1138788.0,0.9652454463974639
SHORT_SERVER-168,2858377.0,0.9070586686795012
SHORT_SERVER-169,636497.0,0.975366808907729
SHORT_SERVER-17,263944.0,0.9875626956640484
SHORT_SERVER-170,1539259.0,0.9451307217931585
SHORT_SERVER-171,889829.0,0.9514569504884124
